route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
10,8,755071,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359922,49784,0,0
10,8,755056,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359935,49784,0,0
10,8,755105,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359938,49770,0,0
10,8,755072,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359926,49784,0,0
10,8,755073,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359921,49784,0,0
10,8,755106,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359939,49770,0,0
10,8,755074,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359932,49784,0,0
10,8,755057,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359923,49784,0,0
10,8,755107,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359936,49770,0,0
10,8,755075,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359927,49784,0,0
10,8,755076,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359930,49784,0,0
10,8,755108,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359937,49770,0,0
10,8,755077,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359933,49784,0,0
10,8,755058,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359924,49784,0,0
10,8,755109,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359938,49770,0,0
10,8,755078,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359928,49784,0,0
10,8,755079,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359931,49784,0,0
10,8,755110,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359939,49770,0,0
10,8,755080,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359934,49784,0,0
10,8,755059,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359925,49784,0,0
10,8,755111,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359936,49770,0,0
10,8,755081,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359929,49784,0,0
10,8,755082,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359922,49784,0,0
10,8,755112,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359937,49770,0,0
10,8,755083,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359935,49784,0,0
10,8,755060,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359926,49784,0,0
10,8,755113,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359938,49770,0,0
10,8,755084,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359921,49784,0,0
10,8,755085,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359932,49784,0,0
10,8,755114,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359939,49770,0,0
10,8,755086,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359923,49784,0,0
10,8,755061,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359927,49784,0,0
10,8,755115,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359936,49770,0,0
10,8,755087,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359930,49784,0,0
10,8,755088,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359933,49784,0,0
10,8,755116,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359937,49770,0,0
10,8,755089,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359924,49784,0,0
10,8,755062,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359928,49784,0,0
10,8,755117,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359938,49770,0,0
10,8,755090,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359931,49784,0,0
10,8,755091,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359934,49784,0,0
10,8,755118,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359939,49770,0,0
10,8,755092,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359925,49784,0,0
10,8,755063,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359929,49784,0,0
10,8,755119,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359936,49770,0,0
10,8,755093,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359922,49784,0,0
10,8,755094,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359935,49784,0,0
10,8,755120,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359937,49770,0,0
10,8,755095,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359926,49784,0,0
10,8,755064,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359921,49784,0,0
10,8,755096,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359932,49784,0,0
10,8,755097,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359923,49784,0,0
10,8,755098,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359927,49784,0,0
10,8,755065,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359930,49784,0,0
10,8,755099,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359933,49784,0,0
10,8,755100,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359924,49784,0,0
10,8,755053,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359928,49784,0,0
10,8,755123,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359931,49784,0,0
10,8,755124,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359925,49784,0,0
10,8,755125,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359929,49784,0,0
10,8,755121,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359922,49785,0,0
10,8,755126,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359935,49785,0,0
10,8,755127,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359926,49785,0,0
10,8,755122,10 EAST AND WEST BROAD TO WESTWOODS PARK AND RIDE,,1,359932,49785,0,0
11,8,755142,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359941,48290,0,0
11,8,755141,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359942,48290,0,0
11,8,755129,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359940,48290,0,0
11,8,755130,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359941,48290,0,0
11,8,755131,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359942,48290,0,0
11,8,755132,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359940,48290,0,0
11,8,755133,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359941,48290,0,0
11,8,755134,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359942,48290,0,0
11,8,755135,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359940,48290,0,0
11,8,755136,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359941,48290,0,0
11,8,755137,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359942,48290,0,0
11,8,755138,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359940,48290,0,0
11,8,755139,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359941,48290,0,0
11,8,755140,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359942,48290,0,0
11,8,755128,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359940,48290,0,0
11,8,755143,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359941,48289,0,0
11,8,755144,11 BRYDEN MAIZE TO FREBIS AND ALUM CREEK,,0,359942,48289,0,0
11,8,755159,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359940,48294,0,0
11,8,755158,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359941,48294,0,0
11,8,755145,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359942,48294,0,0
11,8,755146,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359940,48294,0,0
11,8,755147,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359941,48294,0,0
11,8,755148,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359942,48294,0,0
11,8,755149,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359940,48294,0,0
11,8,755150,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359941,48294,0,0
11,8,755151,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359942,48294,0,0
11,8,755152,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359940,48294,0,0
11,8,755153,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359941,48294,0,0
11,8,755154,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359942,48294,0,0
11,8,755155,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359940,48294,0,0
11,8,755156,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359941,48294,0,0
11,8,755157,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359942,48294,0,0
11,8,755160,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359940,48293,0,0
11,8,755161,11 BRYDEN MAIZE TO HIGH AND FENWAY,,1,359825,48293,0,0
12,8,756074,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756073,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756057,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756056,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756055,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756054,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756053,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756052,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756051,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756050,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756049,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756048,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756047,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756046,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756045,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756044,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756043,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756042,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756041,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756040,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756039,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756038,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756037,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756036,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756035,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756034,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756072,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756071,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756070,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756069,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756068,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756067,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756066,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756065,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756064,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756063,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756062,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756061,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756060,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756059,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756058,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756075,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756076,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756077,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360046,48296,0,0
12,8,756078,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360048,48296,0,0
12,8,756079,12 MCKINLEY FIELDS TO MCKINLEY AVE,,0,360047,48296,0,0
12,8,756080,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756120,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756119,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756104,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756103,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756102,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756101,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756100,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756099,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756098,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756097,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756096,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756095,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756094,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756093,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756092,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756091,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756090,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756089,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756088,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756087,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756086,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756085,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756084,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756083,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756082,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756081,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756118,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756117,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756116,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756115,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756114,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756113,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756112,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756111,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756110,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756109,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756108,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756107,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756106,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756105,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756121,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756122,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756123,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756124,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
12,8,756125,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360047,48302,0,0
12,8,756126,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360046,48302,0,0
12,8,756127,12 MCKINLEY FIELDS TO FIELDS AVE,,1,360048,48302,0,0
21,8,755162,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359943,49771,0,0
21,8,755163,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359944,49771,0,0
21,8,755164,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359945,49771,0,0
21,8,755165,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359943,49771,0,0
21,8,755166,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359944,49771,0,0
21,8,755167,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359945,49771,0,0
21,8,755168,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359943,49771,0,0
21,8,755169,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359944,49771,0,0
21,8,755170,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359946,49771,0,0
21,8,755171,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359947,49771,0,0
21,8,755172,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359948,49771,0,0
21,8,755173,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359946,49771,0,0
21,8,755174,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359947,49771,0,0
21,8,755175,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359948,49771,0,0
21,8,755176,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359946,49771,0,0
21,8,755177,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359947,49771,0,0
21,8,755178,21 HILLIARD ROME TO SAWMILL AND BETHEL,,0,359948,49771,0,0
21,8,755179,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359945,49772,0,0
21,8,755180,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359943,49772,0,0
21,8,755181,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359944,49772,0,0
21,8,755182,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359945,49772,0,0
21,8,755183,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359943,49772,0,0
21,8,755184,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359944,49772,0,0
21,8,755185,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359945,49772,0,0
21,8,755186,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359943,49772,0,0
21,8,755187,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359948,49772,0,0
21,8,755188,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359946,49772,0,0
21,8,755189,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359947,49772,0,0
21,8,755190,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359948,49772,0,0
21,8,755191,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359946,49772,0,0
21,8,755192,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359947,49772,0,0
21,8,755193,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359948,49772,0,0
21,8,755194,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359946,49772,0,0
21,8,755195,21 HILLIARD ROME TO LINCOLN VILLAGE,,1,359947,49772,0,0
22,8,755197,22 OSU RICKENBACKER TO RICKENBACKER,,0,359950,48310,0,0
22,8,755203,22 OSU RICKENBACKER TO RICKENBACKER,,0,359956,48310,0,0
22,8,812395,22 OSU RICKENBACKER TO RICKENBACKER,,0,367874,48310,0,0
22,8,808697,22 OSU RICKENBACKER TO RICKENBACKER,,0,367305,48310,0,0
22,8,755229,22 OSU RICKENBACKER TO RICKENBACKER,,0,359957,48310,0,0
22,8,812396,22 OSU RICKENBACKER TO RICKENBACKER,,0,367875,48310,0,0
22,8,812397,22 OSU RICKENBACKER TO RICKENBACKER,,0,367876,48310,0,0
22,8,755196,22 OSU RICKENBACKER TO RICKENBACKER,,0,359949,48310,0,0
22,8,755202,22 OSU RICKENBACKER TO RICKENBACKER,,0,359955,48310,0,0
22,8,808698,22 OSU RICKENBACKER TO RICKENBACKER,,0,367306,48310,0,0
22,8,755243,22 OSU RICKENBACKER TO RICKENBACKER,,0,359964,48310,0,0
22,8,755201,22 OSU RICKENBACKER TO RICKENBACKER,,0,359954,48313,0,0
22,8,755230,22 OSU RICKENBACKER TO RICKENBACKER,,0,359958,48794,0,0
22,8,755200,22 OSU RICKENBACKER TO RICKENBACKER,,0,359953,48313,0,0
22,8,812398,22 OSU RICKENBACKER TO RICKENBACKER,,0,367874,48794,0,0
22,8,755231,22 OSU RICKENBACKER TO RICKENBACKER,,0,359959,48794,0,0
22,8,755199,22 OSU RICKENBACKER TO RICKENBACKER,,0,359952,48313,0,0
22,8,755232,22 OSU RICKENBACKER TO RICKENBACKER,,0,359957,48794,0,0
22,8,755198,22 OSU RICKENBACKER TO RICKENBACKER,,0,359951,48313,0,0
22,8,755216,22 OSU RICKENBACKER TO RICKENBACKER,,0,359956,48313,0,0
22,8,755215,22 OSU RICKENBACKER TO RICKENBACKER,,0,359955,48313,0,0
22,8,755227,22 OSU RICKENBACKER TO RICKENBACKER,,0,359954,48313,0,0
22,8,755214,22 OSU RICKENBACKER TO RICKENBACKER,,0,359953,48313,0,0
22,8,755226,22 OSU RICKENBACKER TO RICKENBACKER,,0,359952,48313,0,0
22,8,755213,22 OSU RICKENBACKER TO RICKENBACKER,,0,359951,48313,0,0
22,8,755217,22 OSU RICKENBACKER TO RICKENBACKER,,0,359956,48313,0,0
22,8,755212,22 OSU RICKENBACKER TO RICKENBACKER,,0,359955,48313,0,0
22,8,755218,22 OSU RICKENBACKER TO RICKENBACKER,,0,359954,48313,0,0
22,8,755211,22 OSU RICKENBACKER TO RICKENBACKER,,0,359953,48313,0,0
22,8,755219,22 OSU RICKENBACKER TO RICKENBACKER,,0,359952,48313,0,0
22,8,755210,22 OSU RICKENBACKER TO RICKENBACKER,,0,359951,48313,0,0
22,8,755233,22 OSU RICKENBACKER TO RICKENBACKER,,0,359960,48794,0,0
22,8,755220,22 OSU RICKENBACKER TO RICKENBACKER,,0,359956,48313,0,0
22,8,755234,22 OSU RICKENBACKER TO RICKENBACKER,,0,359961,48794,0,0
22,8,755209,22 OSU RICKENBACKER TO RICKENBACKER,,0,359955,48313,0,0
22,8,755235,22 OSU RICKENBACKER TO RICKENBACKER,,0,359962,48794,0,0
22,8,755221,22 OSU RICKENBACKER TO RICKENBACKER,,0,359954,48313,0,0
22,8,755236,22 OSU RICKENBACKER TO RICKENBACKER,,0,359963,48794,0,0
22,8,755208,22 OSU RICKENBACKER TO RICKENBACKER,,0,359953,48313,0,0
22,8,755237,22 OSU RICKENBACKER TO RICKENBACKER,,0,359960,48794,0,0
22,8,755222,22 OSU RICKENBACKER TO RICKENBACKER,,0,359952,48313,0,0
22,8,755238,22 OSU RICKENBACKER TO RICKENBACKER,,0,359961,48794,0,0
22,8,755207,22 OSU RICKENBACKER TO RICKENBACKER,,0,359951,48313,0,0
22,8,755239,22 OSU RICKENBACKER TO RICKENBACKER,,0,359962,48794,0,0
22,8,755223,22 OSU RICKENBACKER TO RICKENBACKER,,0,359956,48313,0,0
22,8,755240,22 OSU RICKENBACKER TO RICKENBACKER,,0,359963,48794,0,0
22,8,755206,22 OSU RICKENBACKER TO RICKENBACKER,,0,359955,48313,0,0
22,8,755241,22 OSU RICKENBACKER TO RICKENBACKER,,0,359960,48794,0,0
22,8,755224,22 OSU RICKENBACKER TO RICKENBACKER,,0,359954,48313,0,0
22,8,755242,22 OSU RICKENBACKER TO RICKENBACKER,,0,359961,48794,0,0
22,8,755205,22 OSU RICKENBACKER TO RICKENBACKER,,0,359953,48313,0,0
22,8,755225,22 OSU RICKENBACKER TO RICKENBACKER,,0,359952,48313,0,0
22,8,755204,22 OSU RICKENBACKER TO RICKENBACKER,,0,359951,48313,0,0
22,8,755228,22 OSU RICKENBACKER TO RICKENBACKER,,0,359956,48313,0,0
22,8,755244,22 OSU RICKENBACKER TO RICKENBACKER,,0,359955,48313,0,0
22,8,755245,22 OSU RICKENBACKER TO RICKENBACKER,,0,359954,48313,0,0
22,8,755246,22 OSU RICKENBACKER TO RICKENBACKER,,0,359953,48313,0,0
22,8,755247,22 OSU RICKENBACKER TO RICKENBACKER,,0,359952,48313,0,0
22,8,755251,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,359952,48317,0,0
22,8,755278,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,359958,48795,0,0
22,8,755250,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,359951,48317,0,0
22,8,755279,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,359959,48795,0,0
22,8,812399,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,367874,48795,0,0
22,8,755249,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,359956,48317,0,0
22,8,755280,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,359957,48795,0,0
22,8,755248,22 OSU RICKENBACKER TO GRANDVIEW YARD,,1,359955,48317,0,0
22,8,755281,22 RICKENBACKER BROAD TO BROAD AND OHIO,,1,359964,48795,0,0
